PlayerID,Player,Team,G,GS,QS,CG,SHO,IP,W,L,H,HR,ER,BB,K,HLD,SV,BS,ERA,WHIP,K/9,BB/9,K/BB,HR/9
19258,Luis Gonzalez,FA,0,0,0,0,0,1,0,0,1.03,0,0.59,0.36,0.95,0,0,0,5.30,1.39,8.52,3.22,2.65,0.00
18815,Omar Gonzalez,NYY,0,0,0,0,0,1,0,0,0.89,0,1.23,1.64,0.62,0,0,0,11.07,2.53,5.54,14.76,0.38,0.00
19800,Jose Gonzalez,LAA,0,0,0,0,0,1,0,0,1.14,0,0.64,0.43,0.81,0,0,0,5.75,1.58,7.28,3.91,1.86,0.00
19920,Domingo Gonzalez,SEA,0,0,0,0,0,1,0,0,0.95,0,0.6,0.6,0.93,0,0,0,5.44,1.55,8.33,5.44,1.53,0.00
18571,James Gonzalez,ATH,0,0,0,0,0,1,0,0,1.19,0,0.7,0.6,0.81,0,0,0,6.34,1.79,7.25,5.38,1.35,0.00
18572,Colton Gordon,HOU,35,1,1,0,0,46,3,2,53,11,26,11,38,0,1,0,5.09,1.39,7.43,2.15,3.45,2.15
18754,Tanner Gordon,COL,23,23,7,0,0,130,4,10,151,25,84,34,104,0,0,0,5.82,1.42,7.20,2.35,3.06,1.73
19700,Austin Gordon,LAA,0,0,0,0,0,1,0,0,1.32,0,1.03,0.55,0.82,0,0,0,9.31,1.87,7.38,4.92,1.50,0.00
14766,MacKenzie Gore,TEX,29,29,12,0,0,163,9,11,161,22,75,66,183,0,0,0,4.14,1.39,10.10,3.64,2.77,1.21
10541,Anthony Gose,FA,0,0,0,0,0,1,0,0,0.99,0,0.55,0.58,0.97,0,0,0,4.91,1.57,8.77,5.26,1.67,0.00
16063,JJ Goss,ATH,0,0,0,0,0,1,0,0,1.08,0,0.73,0.59,0.7,0,0,0,6.61,1.67,6.27,5.28,1.19,0.00
13093,Trevor Gott,WSH,0,0,0,0,0,1,0,0,1.05,0,0.55,0.38,0.95,0,0,0,4.99,1.43,8.56,3.38,2.53,0.00
18759,Tyler Gough,LAD,0,0,0,0,0,1,0,0,1.18,0,0.89,0.9,0.67,0,0,0,8.01,2.09,6.01,8.14,0.74,0.00
14257,Kevin Gowdy,TOR,0,0,0,0,0,1,0,0,1.3,0,0.81,0.72,0.74,0,0,0,7.33,2.02,6.70,6.49,1.03,0.00
17488,Gordon Graceffo,STL,53,0,0,0,0,60,3,3,54,6,29,19,50,2,0,1,4.35,1.22,7.50,2.85,2.63,0.90
16217,Conor Grammes,ARI,0,0,0,0,0,1,0,0,1.07,0,0.72,0.97,0.96,0,0,0,6.48,2.04,8.60,8.73,0.99,0.00
18746,Andre Granillo,WSH,34,0,0,0,0,37,2,1,33,5,16,12,30,2,1,1,3.89,1.22,7.30,2.92,2.50,1.22
15221,Brusdar Graterol,LAD,49,0,0,0,0,48,3,1,36,4,18,15,40,6,1,2,3.38,1.06,7.50,2.81,2.67,0.75
13609,Kendall Graveman,FA,41,0,0,0,0,41,1,1,38,5,21,18,32,0,1,1,4.61,1.37,7.02,3.95,1.78,1.10
19747,Mavis Graves,PHI,0,0,0,0,0,1,0,0,1.27,0,1.05,1.17,0.9,0,0,0,9.46,2.45,8.14,10.57,0.77,0.00
17462,Drew Gray,CHC,0,0,0,0,0,1,0,0,0.92,0,0.62,0.89,0.92,0,0,0,5.53,1.81,8.24,8.02,1.03,0.00
12937,Jon Gray,FA,23,23,5,0,0,126,5,5,124,25,74,44,107,0,0,3,5.29,1.33,7.64,3.14,2.43,1.79
12129,Sonny Gray,BOS,29,29,14,0,0,174,13,8,161,20,73,41,195,0,0,0,3.78,1.16,10.09,2.12,4.76,1.03
15508,Josiah Gray,WSH,19,19,4,0,0,106,2,11,132,19,92,51,99,0,0,0,7.81,1.73,8.41,4.33,1.94,1.61
16392,Josh Green,FA,0,0,0,0,0,1,0,0,1.07,0,0.63,0.48,0.81,0,0,0,5.69,1.55,7.29,4.36,1.67,0.00
14217,Chad Green,FA,49,0,0,0,0,49,0,0,44,8,23,16,43,0,2,1,4.22,1.22,7.90,2.94,2.69,1.47
14034,Conner Greene,FA,0,0,0,0,0,1,0,0,1.13,0,0.77,0.77,0.85,0,0,0,6.97,1.91,7.66,6.97,1.10,0.00
14763,Hunter Greene,CIN,11,11,6,0,0,68,4,3,52,9,25,23,84,0,0,0,3.31,1.10,11.12,3.04,3.65,1.19
11968,Shane Greene,FA,0,0,0,0,0,1,0,0,1,0,0.57,0.5,0.94,0,0,0,5.13,1.50,8.46,4.50,1.88,0.00
18286,Zach Greene,NYY,0,0,0,0,0,1,0,0,0.98,0,0.57,0.49,0.96,0,0,0,5.10,1.46,8.65,4.39,1.97,0.00
19600,Trey Gregory-Alford,LAA,0,0,0,0,0,1,0,0,1.29,0,0.76,0.89,0.6,0,0,0,6.87,2.18,5.42,8.03,0.67,0.00
16836,Caden Grice,ARI,0,0,0,0,0,1,0,0,1,0,0.8,1.12,0.94,0,0,0,7.18,2.12,8.44,10.06,0.84,0.00
13391,Foster Griffin,WSH,29,21,12,0,0,125,7,7,120,15,57,38,112,0,0,0,4.10,1.26,8.06,2.74,2.95,1.08
19872,Marquis Grissom,WSH,0,0,0,0,0,1,0,0,1.03,0,0.54,0.54,0.84,0,0,0,4.82,1.56,7.53,4.82,1.56,0.00
14232,Jay Groome,FA,0,0,0,0,0,1,0,0,1.19,0,0.9,0.84,0.84,0,0,0,8.06,2.03,7.58,7.58,1.00,0.00
20427,Josh Grosz,ARI,0,0,0,0,0,1,0,0,1.1,0,0.81,0.72,0.79,0,0,0,7.26,1.82,7.14,6.49,1.10,0.00
15507,Michael Grove,FA,0,0,0,0,0,1,0,0,0.99,0,0.54,0.33,1.01,0,0,0,4.89,1.32,9.09,3.00,3.03,0.00
13784,Robert Gsellman,FA,0,0,0,0,0,1,0,0,1.24,0,1,0.56,0.8,0,0,0,9.00,1.80,7.20,5.04,1.43,0.00
20551,Richard Guasch,BAL,0,0,0,0,0,1,0,0,0.93,0,0.54,0.56,0.97,0,0,0,4.87,1.49,8.74,5.07,1.72,0.00
17598,Sean Guenther,DET,0,0,0,0,0,1,0,0,0.96,0,0.49,0.36,0.9,0,0,0,4.38,1.32,8.08,3.22,2.51,0.00
19163,Luis Guerrero,TB,23,0,0,0,0,25,0,1,20,3,10,10,20,0,0,0,3.60,1.20,7.20,3.60,2.00,1.08
13678,Tayron Guerrero,BOS,0,0,0,0,0,1,0,0,1.28,0,0.81,0.53,0.88,0,0,0,7.31,1.81,7.88,4.78,1.65,0.00
16865,Tyson Guerrero,KC,0,0,0,0,0,1,0,0,1.01,0,0.67,0.55,0.88,0,0,0,6.01,1.56,7.91,4.96,1.60,0.00
14527,Joe Gunkel,FA,0,0,0,0,0,1,0,0,1.78,0,1.23,0.32,0.52,0,0,0,11.03,2.10,4.72,2.92,1.62,0.00
19888,Harry Gustin,SD,0,0,0,0,0,1,0,0,1,0,0.5,0.58,0.9,0,0,0,4.54,1.58,8.10,5.21,1.55,0.00
19907,Ryan Gusto,MIA,31,5,0,0,0,54,2,2,61,10,35,20,51,0,0,0,5.83,1.50,8.50,3.33,2.55,1.67
13732,Vladimir Gutierrez,FA,0,0,0,0,0,1,0,0,0.98,0,0.57,0.5,0.93,0,0,0,5.15,1.47,8.35,4.47,1.87,0.00
16346,Luis Gutierrez,SD,0,0,0,0,0,1,0,0,1.23,0,0.82,0.64,0.73,0,0,0,7.42,1.87,6.55,5.74,1.14,0.00
15613,Alvin Guzman,ARI,0,0,0,0,0,1,0,0,0.96,0,0.54,0.77,0.76,0,0,0,4.84,1.74,6.86,6.97,0.98,0.00
15852,Carlos Guzman,NYM,0,0,0,0,0,1,0,0,0.92,0,0.57,0.57,0.89,0,0,0,5.14,1.50,8.04,5.14,1.56,0.00
16019,Zach Haake,FA,0,0,0,0,0,1,0,0,1.08,0,0.63,0.55,0.89,0,0,0,5.63,1.63,8.04,4.91,1.64,0.00
18851,Drue Hackenberg,ATL,0,0,0,0,0,1,0,0,1.09,0,0.76,0.78,0.83,0,0,0,6.82,1.86,7.47,6.98,1.07,0.00
13051,Josh Hader,HOU,54,0,0,0,0,57,5,4,39,7,19,21,68,0,25,3,3.00,1.05,10.74,3.32,3.24,1.11
19709,David Hagaman,ARI,0,0,0,0,0,1,0,0,0.92,0,0.53,0.38,0.94,0,0,0,4.80,1.30,8.48,3.45,2.46,0.00
19086,Justin Hagenman,NYM,25,0,0,0,0,29,1,1,26,4,13,8,25,0,1,0,4.03,1.17,7.76,2.48,3.13,1.24
11454,Jesse Hahn,TOR,0,0,0,0,0,1,0,0,1.02,0,0.65,0.62,0.91,0,0,0,5.81,1.64,8.16,5.59,1.46,0.00
17396,Steven Hajjar,PIT,0,0,0,0,0,1,0,0,0.87,0,0.81,1.13,0.83,0,0,0,7.31,2.00,7.51,10.13,0.74,0.00
16908,Jeffrey Hakanson,FA,0,0,0,0,0,1,0,0,0.98,0,0.79,0.7,0.88,0,0,0,7.07,1.68,7.88,6.26,1.26,0.00
19036,Skylar Hales,STL,0,0,0,0,0,1,0,0,0.99,0,0.67,0.44,0.92,0,0,0,6.00,1.43,8.25,4.00,2.07,0.00
19001,Tanner Hall,MIN,0,0,0,0,0,1,0,0,1.36,0,1.05,0.95,0.62,0,0,0,9.49,2.31,5.61,8.58,0.65,0.00
19255,Dylan Hall,ATH,0,0,0,0,0,1,0,0,1.24,0,0.78,0.68,0.81,0,0,0,7.00,1.92,7.33,6.12,1.20,0.00
19550,Owen Hall,DET,0,0,0,0,0,1,0,0,0.95,0,0.7,0.7,0.9,0,0,0,6.30,1.65,8.10,6.30,1.29,0.00
14776,DL Hall,MIL,47,1,0,0,0,54,2,2,46,6,23,20,46,4,1,1,3.83,1.22,7.67,3.33,2.30,1.00
20078,Patrick Halligan,BOS,0,0,0,0,0,1,0,0,1.05,0,0.61,0.53,0.91,0,0,0,5.46,1.58,8.15,4.75,1.72,0.00
19878,Seth Halvorsen,COL,57,0,0,0,0,58,4,4,50,8,24,20,50,6,14,5,3.72,1.21,7.76,3.10,2.50,1.24
17383,Dom Hamel,NYY,48,4,1,0,0,70,1,1,61,8,31,23,58,0,0,0,3.99,1.20,7.46,2.96,2.52,1.03
15728,Ian Hamilton,ATL,48,0,0,0,0,49,2,2,41,5,20,19,46,5,0,2,3.67,1.22,8.45,3.49,2.42,0.92
19048,Jaden Hamm,DET,0,0,0,0,0,1,0,0,1.01,0,0.61,0.52,0.83,0,0,0,5.47,1.53,7.50,4.69,1.60,0.00
20806,Dan Hammer,NYM,0,0,0,0,0,1,0,0,1.17,0,0.81,0.96,0.9,0,0,0,7.26,2.14,8.12,8.68,0.93,0.00
16818,Chase Hampton,NYY,0,0,0,0,0,1,0,0,0.96,0,0.56,0.51,0.94,0,0,0,5.03,1.47,8.49,4.56,1.86,0.00
20348,Tyler Hampu,COL,0,0,0,0,0,1,0,0,0.92,0,0.55,0.98,0.77,0,0,0,4.95,1.89,6.97,8.80,0.79,0.00
16670,Emerson Hancock,SEA,29,9,1,0,0,63,1,1,62,9,31,21,45,0,0,0,4.43,1.32,6.43,3.00,2.14,1.29
14382,Brenan Hanifee,DET,53,0,0,0,0,55,2,2,53,6,23,16,43,8,1,2,3.76,1.25,7.04,2.62,2.69,0.98
15412,Ethan Hankins,FA,0,0,0,0,0,1,0,0,1,0,0.62,0.62,0.9,0,0,0,5.57,1.62,8.14,5.57,1.46,0.00
19886,Bradley Hanner,NYY,0,0,0,0,0,1,0,0,1.01,0,0.6,0.66,0.94,0,0,0,5.38,1.67,8.42,5.94,1.42,0.00
18037,Pete Hansen,STL,0,0,0,0,0,1,0,0,1.23,0,0.69,0.49,0.73,0,0,0,6.17,1.71,6.56,4.40,1.49,0.00
20455,Ryan Harbin,PIT,0,0,0,0,0,1,0,0,1.02,0,0.64,0.72,1,0,0,0,5.78,1.74,8.99,6.52,1.38,0.00
20096,Tyson Hardin,MIL,0,0,0,0,0,1,0,0,1.2,0,0.51,0.32,0.79,0,0,0,4.63,1.52,7.13,2.85,2.50,0.00
19936,Sean Harney,ARI,0,0,0,0,0,1,0,0,1.01,0,0.62,0.57,0.82,0,0,0,5.53,1.57,7.42,5.09,1.46,0.00
20068,Landon Harper,ATL,0,0,0,0,0,1,0,0,1.1,0,0.59,0.31,0.72,0,0,0,5.27,1.41,6.52,2.78,2.34,0.00
17961,Thomas Harrington,PIT,9,3,1,0,0,21,1,1,20,3,11,8,17,0,0,0,4.71,1.33,7.29,3.43,2.13,1.29
17776,Hobie Harris,BOS,0,0,0,0,0,1,0,0,1.11,0,0.63,0.61,0.88,0,0,0,5.64,1.72,7.95,5.52,1.44,0.00
19856,Trent Harris,SF,0,0,0,0,0,1,0,0,0.95,0,0.49,0.44,0.94,0,0,0,4.41,1.39,8.47,3.97,2.13,0.00
19280,Hayden Harris,ATL,30,0,0,0,0,31,1,1,27,4,13,11,25,0,0,0,3.77,1.23,7.26,3.19,2.27,1.16
15516,Hogan Harris,ATH,57,0,12,0,0,65,2,4,57,7,29,28,57,10,12,3,4.02,1.31,7.89,3.88,2.04,0.97
16741,Kyle Harrison,MIL,17,17,2,0,0,99,5,2,90,15,47,36,95,2,0,0,4.27,1.27,8.64,3.27,2.64,1.36
19052,Trevor Harrison,TB,0,0,0,0,0,1,0,0,1.11,0,0.64,0.77,0.71,0,0,0,5.75,1.88,6.43,6.94,0.93,0.00
18831,Devereaux Harrison,TOR,0,0,0,0,0,1,0,0,1.06,0,0.66,0.7,0.76,0,0,0,5.93,1.76,6.84,6.31,1.08,0.00
16250,Kyle Hart,SD,27,9,2,0,0,66,2,2,57,11,35,22,55,0,0,0,4.77,1.20,7.50,3.00,2.50,1.50
17336,Josh Hartle,CLE,0,0,0,0,0,1,0,0,0.98,0,0.5,0.52,0.78,0,0,0,4.48,1.49,6.98,4.65,1.50,0.00
15817,Geoff Hartlieb,ATH,0,0,0,0,0,1,0,0,1.06,0,0.59,0.44,0.94,0,0,0,5.31,1.51,8.45,4.00,2.11,0.00
16882,Jack Hartman,TB,0,0,0,0,0,1,0,0,0.98,0,0.52,0.61,0.82,0,0,0,4.69,1.59,7.36,5.49,1.34,0.00
18733,Grant Hartwig,MIN,0,0,0,0,0,1,0,0,1.03,0,0.53,0.51,0.96,0,0,0,4.75,1.54,8.61,4.55,1.89,0.00
12957,Hunter Harvey,CHC,52,0,0,0,0,53,3,2,44,5,19,16,48,18,4,3,3.23,1.13,8.15,2.72,3.00,0.85
14370,Thomas Hatch,ARI,0,0,0,0,0,1,0,0,1.09,0,0.6,0.43,0.81,0,0,0,5.36,1.51,7.27,3.83,1.90,0.00
18390,Garrett Hawkins,SD,0,0,0,0,0,1,0,0,0.87,0,0.47,0.54,0.95,0,0,0,4.19,1.41,8.51,4.90,1.74,0.00
20030,Luke Hayden,CIN,0,0,0,0,0,1,0,0,1.02,0,0.72,1.05,0.64,0,0,0,6.44,2.07,5.75,9.44,0.61,0.00
16897,Jagger Haynes,SD,0,0,0,0,0,1,0,0,0.99,0,0.74,0.94,0.76,0,0,0,6.68,1.93,6.88,8.45,0.81,0.00
18271,Brent Headrick,NYY,40,0,0,0,0,42,2,1,35,6,18,15,39,8,1,1,3.86,1.19,8.36,3.21,2.60,1.29
12463,Andrew Heaney,FA,22,22,6,0,0,116,4,8,117,20,61,37,101,0,0,0,4.73,1.33,7.84,2.87,2.73,1.55
16316,Jonathan Heasley,KC,0,0,0,0,0,1,0,0,1.11,0,0.66,0.41,0.82,0,0,0,5.92,1.52,7.42,3.67,2.02,0.00
14817,Jacob Heatherly,CWS,0,0,0,0,0,1,0,0,0.87,0,0.84,1.35,1.07,0,0,0,7.55,2.22,9.66,12.13,0.80,0.00
18660,Duque Hebbert,DET,0,0,0,0,0,1,0,0,1.16,0,0.78,0.49,0.74,0,0,0,7.02,1.65,6.63,4.43,1.50,0.00
20505,Silvano Hechavarria,TOR,0,0,0,0,0,1,0,0,1.05,0,0.5,0.48,0.75,0,0,0,4.54,1.53,6.72,4.32,1.56,0.00
19679,Dylan Heid,BAL,0,0,0,0,0,1,0,0,0.92,0,0.47,0.6,0.91,0,0,0,4.24,1.53,8.20,5.44,1.51,0.00
14498,Ben Heller,CHC,0,0,0,0,0,1,0,0,0.95,0,0.53,0.45,1.04,0,0,0,4.77,1.40,9.37,4.05,2.31,0.00
14404,Ryan Helsley,BAL,63,0,0,0,0,64,5,4,54,7,25,24,67,0,31,7,3.52,1.22,9.42,3.38,2.79,0.98
19494,Clay Helvey,FA,0,0,0,0,0,1,0,0,1.09,0,0.76,0.74,0.97,0,0,0,6.80,1.83,8.70,6.69,1.30,0.00
11519,Heath Hembree,SEA,0,0,0,0,0,1,0,0,0.97,0,0.5,0.42,0.96,0,0,0,4.45,1.39,8.64,3.78,2.29,0.00
16873,Tink Hence,STL,0,0,0,0,0,1,0,0,0.96,0,0.52,0.49,0.94,0,0,0,4.72,1.45,8.42,4.41,1.91,0.00
18884,Ixan Henderson,STL,0,0,0,0,0,1,0,0,0.95,0,0.45,0.62,0.77,0,0,0,4.09,1.58,6.92,5.59,1.24,0.00
17517,Logan Henderson,MIL,29,14,5,0,0,86,5,5,70,10,33,29,82,0,0,0,3.45,1.15,8.58,3.03,2.83,1.05
12649,Kyle Hendricks,FA,29,27,10,0,0,148,6,10,155,21,80,39,100,0,0,0,4.87,1.31,6.09,2.38,2.56,1.28
11422,Liam Hendriks,FA,24,0,0,0,0,24,3,2,20,3,11,8,20,9,2,3,4.13,1.17,7.50,3.00,2.50,1.13
15028,Ryan Hendrix,FA,0,0,0,0,0,1,0,0,1.06,0,0.76,0.69,1.04,0,0,0,6.81,1.74,9.39,6.17,1.52,0.00
16626,Blair Henley,FA,0,0,0,0,0,1,0,0,1.14,0,0.73,0.67,0.85,0,0,0,6.59,1.81,7.64,6.03,1.27,0.00
15695,Ronny Henriquez,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00
18162,Edgardo Henriquez,LAD,29,0,0,0,0,29,2,1,25,4,12,11,25,6,1,2,3.72,1.24,7.76,3.41,2.27,1.24
15324,Henry Henry,FA,0,0,0,0,0,1,0,0,1.14,0,0.8,0.73,0.83,0,0,0,7.21,1.87,7.43,6.53,1.14,0.00
16095,Tommy Henry,ARI,0,0,0,0,0,1,0,0,1.18,0,0.72,0.5,0.83,0,0,0,6.46,1.68,7.43,4.54,1.64,0.00
16714,Cole Henry,WSH,66,0,0,0,0,64,2,3,53,9,29,31,59,16,10,3,4.08,1.31,8.30,4.36,1.90,1.27
13487,Sam Hentges,SF,53,0,0,0,0,51,2,2,43,5,21,17,47,0,0,1,3.71,1.18,8.29,3.00,2.76,0.88
15014,Lincoln Henzman,ATH,0,0,0,0,0,1,0,0,1.08,0,0.58,0.41,0.86,0,0,0,5.26,1.50,7.76,3.73,2.08,0.00
17905,Nathanael Heredia,STL,0,0,0,0,0,1,0,0,0.91,0,0.59,0.96,0.83,0,0,0,5.28,1.88,7.49,8.66,0.86,0.00
18228,Kevin Herget,NYM,0,0,0,0,0,1,0,0,0.99,0,0.47,0.35,0.89,0,0,0,4.26,1.35,8.00,3.18,2.52,0.00
15363,Jimmy Herget,COL,66,2,0,0,0,78,3,3,72,10,32,25,72,0,0,2,3.69,1.24,8.31,2.88,2.88,1.15
18223,Sean Hermann,SEA,0,0,0,0,0,1,0,0,1.18,0,0.77,0.82,0.61,0,0,0,6.92,1.99,5.52,7.35,0.75,0.00
18711,Nick Hernandez,ATH,0,0,0,0,0,1,0,0,0.87,0,0.47,0.51,1.04,0,0,0,4.20,1.37,9.38,4.55,2.06,0.00
18281,Jose Hernandez,LAD,0,0,0,0,0,1,0,0,0.96,0,0.56,0.54,0.98,0,0,0,5.05,1.50,8.83,4.83,1.83,0.00
18318,Joseph Hernandez,FA,0,0,0,0,0,1,0,0,1.04,0,0.73,0.73,0.79,0,0,0,6.53,1.76,7.15,6.53,1.10,0.00
17878,Adrian Hernandez,FA,0,0,0,0,0,1,0,0,0.97,0,0.64,0.73,0.92,0,0,0,5.73,1.70,8.24,6.57,1.25,0.00
17589,Cristian Hernandez,NYY,0,0,0,0,0,1,0,0,1.09,0,0.59,0.44,0.9,0,0,0,5.35,1.53,8.06,3.95,2.04,0.00
18799,Diego Hernandez,BOS,0,0,0,0,0,1,0,0,1.05,0,0.82,1.4,0.95,0,0,0,7.42,2.45,8.55,12.60,0.68,0.00
19708,Herick Hernandez,ATL,0,0,0,0,0,1,0,0,0.87,0,0.59,0.88,0.94,0,0,0,5.35,1.75,8.49,7.93,1.07,0.00
19980,Jakob Hernandez,BAL,0,0,0,0,0,1,0,0,0.91,0,0.48,0.46,0.97,0,0,0,4.36,1.37,8.70,4.18,2.08,0.00
20076,Melvin Hernandez,MIL,0,0,0,0,0,1,0,0,1.24,0,0.61,0.42,0.62,0,0,0,5.50,1.66,5.58,3.75,1.49,0.00
19892,Allan Hernandez,FA,0,0,0,0,0,1,0,0,0.94,0,0.58,0.76,0.88,0,0,0,5.26,1.70,7.88,6.80,1.16,0.00
15338,Carlos Hernandez,CLE,24,0,0,0,0,24,0,0,22,3,12,10,21,0,0,1,4.50,1.33,7.88,3.75,2.10,1.13
15283,Elieser Hernandez,ATL,0,0,0,0,0,1,0,0,0.96,0,0.57,0.38,0.9,0,0,0,5.16,1.34,8.13,3.46,2.35,0.00
15462,Aaron Hernandez,FA,0,0,0,0,0,1,0,0,0.96,0,0.57,0.49,0.9,0,0,0,5.10,1.45,8.09,4.44,1.82,0.00
16775,Ben Hernandez,SEA,0,0,0,0,0,1,0,0,1.27,0,0.79,0.82,0.65,0,0,0,7.15,2.09,5.83,7.38,0.79,0.00
17208,Daysbel Hernandez,ATL,30,0,0,0,0,31,2,2,27,4,13,13,29,0,0,1,3.77,1.29,8.42,3.77,2.23,1.16
15025,Wilkel Hernandez,FA,0,0,0,0,0,1,0,0,1.18,0,0.74,0.58,0.69,0,0,0,6.70,1.76,6.19,5.19,1.19,0.00
14756,Jonathan Hernandez,PHI,0,0,0,0,0,1,0,0,0.96,0,0.47,0.5,0.94,0,0,0,4.22,1.46,8.43,4.53,1.86,0.00
20085,Welinton Herrera,COL,0,0,0,0,0,1,0,0,0.99,0,0.54,0.68,1.06,0,0,0,4.88,1.66,9.54,6.08,1.57,0.00
19479,Yujanyer Herrera,COL,0,0,0,0,0,1,0,0,1.16,0,0.75,0.71,0.75,0,0,0,6.72,1.87,6.72,6.39,1.05,0.00
17253,Eduardo Herrera,NYM,0,0,0,0,0,1,0,0,0.95,0,0.53,0.69,0.93,0,0,0,4.77,1.63,8.37,6.17,1.36,0.00
18273,Tim Herrin,CLE,54,0,0,0,0,52,3,3,44,5,23,23,49,10,1,2,3.98,1.29,8.48,3.98,2.13,0.87
19628,Griffin Herring,COL,0,0,0,0,0,1,0,0,0.79,0,0.38,0.71,0.9,0,0,0,3.44,1.50,8.13,6.38,1.27,0.00
19714,Cole Hertzler,HOU,0,0,0,0,0,1,0,0,0.98,0,0.4,0.5,0.95,0,0,0,3.60,1.48,8.55,4.50,1.90,0.00
16214,DJ Herz,WSH,19,0,0,0,0,22,1,1,19,3,10,9,26,0,0,0,4.09,1.27,10.64,3.68,2.89,1.23
16117,Zack Hess,FA,0,0,0,0,0,1,0,0,1.11,0,0.74,0.76,0.92,0,0,0,6.62,1.88,8.25,6.88,1.20,0.00
19532,Ben Hess,NYY,0,0,0,0,0,1,0,0,0.81,0,0.59,0.73,1,0,0,0,5.34,1.54,8.98,6.53,1.38,0.00
17393,Peter Heubeck,LAD,0,0,0,0,0,1,0,0,0.93,0,0.79,0.94,0.91,0,0,0,7.10,1.88,8.15,8.50,0.96,0.00
17025,Codi Heuer,CLE,0,0,0,0,0,1,0,0,0.97,0,0.5,0.41,0.99,0,0,0,4.51,1.39,8.87,3.73,2.38,0.00
16907,Mason Hickman,FA,0,0,0,0,0,1,0,0,1.05,0,0.78,0.75,0.93,0,0,0,7.03,1.80,8.41,6.72,1.25,0.00
13912,Jordan Hicks,CWS,52,1,0,0,0,57,2,3,58,5,30,24,52,9,2,2,4.74,1.44,8.21,3.79,2.17,0.79
19386,James Hicks,HOU,0,0,0,0,0,1,0,0,1.3,0,0.71,0.45,0.83,0,0,0,6.39,1.76,7.43,4.07,1.83,0.00
17614,Alejandro Hidalgo,MIN,0,0,0,0,0,1,0,0,1.2,0,1.04,0.94,0.86,0,0,0,9.33,2.15,7.72,8.48,0.91,0.00
18287,Jake Higginbotham,FA,0,0,0,0,0,1,0,0,1.17,0,0.66,0.5,0.92,0,0,0,5.94,1.68,8.25,4.51,1.83,0.00
19536,Dasan Hill,MIN,0,0,0,0,0,1,0,0,0.95,0,0.6,0.94,0.95,0,0,0,5.38,1.88,8.51,8.42,1.01,0.00
7965,Rich Hill,FA,0,0,0,0,0,1,0,0,1.03,0,0.59,0.45,0.92,0,0,0,5.27,1.48,8.25,4.01,2.06,0.00
16017,Garrett Hill,SEA,0,0,0,0,0,1,0,0,1.02,0,0.66,0.82,0.89,0,0,0,5.97,1.84,8.02,7.41,1.08,0.00
15471,Jaden Hill,COL,52,0,0,0,0,53,2,3,45,7,23,19,44,4,1,2,3.91,1.21,7.47,3.23,2.32,1.19
15248,Tim Hill,NYY,66,0,0,0,0,66,3,3,65,7,28,20,43,13,2,3,3.82,1.29,5.86,2.73,2.15,0.95
13855,Juan Hillman,FA,0,0,0,0,0,1,0,0,1.46,0,0.82,0.63,0.48,0,0,0,7.39,2.09,4.34,5.63,0.77,0.00
20130,Yaramil Hiraldo,BAL,34,0,0,0,0,35,1,1,29,5,16,13,30,3,0,2,4.11,1.20,7.71,3.34,2.31,1.29
16833,Grayson Hitt,ARI,0,0,0,0,0,1,0,0,1.14,0,0.83,1.14,0.86,0,0,0,7.49,2.29,7.72,10.30,0.75,0.00
15426,Sean Hjelle,FA,0,0,0,0,0,1,0,0,1.1,0,0.58,0.38,0.86,0,0,0,5.22,1.48,7.73,3.41,2.27,0.00
17952,Cooper Hjerpe,STL,0,0,0,0,0,1,0,0,0.82,0,0.59,0.79,1.01,0,0,0,5.31,1.62,9.08,7.13,1.27,0.00
20062,Michael Hobbs,SEA,0,0,0,0,0,1,0,0,0.92,0,0.49,1.04,0.82,0,0,0,4.42,1.96,7.42,9.37,0.79,0.00
18298,Porter Hodge,CHC,47,0,0,0,0,48,2,2,40,7,22,19,46,5,1,2,4.13,1.23,8.63,3.56,2.42,1.31
17881,Bryan Hoeing,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00
17712,Nolan Hoffman,PHI,18,0,0,0,0,19,1,1,16,2,9,7,16,0,0,0,4.26,1.21,7.58,3.32,2.29,0.95
13345,Jeff Hoffman,TOR,64,0,0,0,0,63,5,3,48,8,24,22,71,2,27,5,3.43,1.11,10.14,3.14,3.23,1.14
18106,Andrew Hoffmann,ARI,39,0,0,0,0,40,2,2,36,6,18,17,34,0,0,7,4.05,1.33,7.65,3.83,2.00,1.35
15452,Gunnar Hoglund,ATH,16,6,2,0,0,43,1,1,41,8,23,15,34,0,0,0,4.81,1.30,7.12,3.14,2.27,1.67
18044,Colby Holcombe,TOR,0,0,0,0,0,1,0,0,1.23,0,0.84,0.84,0.74,0,0,0,7.60,2.07,6.70,7.60,0.88,0.00
17820,Colin Holderman,CLE,39,0,0,0,0,38,1,2,36,4,19,16,33,5,0,2,4.50,1.37,7.82,3.79,2.06,0.95
17823,Aaron Holiday,STL,0,0,0,0,0,1,0,0,1.01,0,0.65,0.75,0.94,0,0,0,5.89,1.76,8.43,6.71,1.26,0.00
